"product_id","order_id","customer_id","customer_name","customer_segment","order_date","shipping_city","shipping_state","shipping_region","shipping_country","shipping_postal_code","shipping_date","shipping_mode","order_details_id","quantity","order_discount","order_profits","order_profit_ratio","order_sales","product_name","product_category","product_subcategory","product_manufacturer"
"1647","CA-2016-111990","243","Duane Benoit","Consumer","2016-11-08 00:00:00","Houston","Texas","Central","United States","77095","2016-11-13 00:00:00","Standard Class","2010","6","0.8","-17","-1.65","10","Wilson Jones Leather-Like Binders with DublLock Round Rings","Office Supplies","Binders","Wilson Jones"
"30","CA-2016-112014","580","Odella Nelson","Corporate","2016-08-13 00:00:00","Yucaipa","California","West","United States","92399","2016-08-20 00:00:00","Standard Class","2011","5","0","13","0.26","51","50 Colored Long Pencils","Office Supplies","Art","Other"
"1074","CA-2016-112053","692","Shahid Hopkins","Consumer","2016-10-11 00:00:00","Rochester","New York","East","United States","14609","2016-10-13 00:00:00","Second Class","2012","1","0","2","0.07","32","Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack","Technology","Accessories","Memorex"
"964","CA-2016-112116","364","Jeremy Ellison","Consumer","2016-03-16 00:00:00","Seattle","Washington","West","United States","98103","2016-03-18 00:00:00","Second Class","2013","2","0","45","0.26","172","KI Adjustable-Height Table","Furniture","Tables","KI"
"1688","CA-2016-112130","718","Stewart Visinsky","Consumer","2016-05-03 00:00:00","Philadelphia","Pennsylvania","East","United States","19140","2016-05-07 00:00:00","Standard Class","2014","2","0.2","3","0.36","8","Xerox 1897","Office Supplies","Paper","Xerox"
"366","CA-2016-112130","718","Stewart Visinsky","Consumer","2016-05-03 00:00:00","Philadelphia","Pennsylvania","East","United States","19140","2016-05-07 00:00:00","Standard Class","2015","7","0.2","2","0.11","18","Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack","Office Supplies","Appliances","Other"
"813","CA-2016-112130","718","Stewart Visinsky","Consumer","2016-05-03 00:00:00","Philadelphia","Pennsylvania","East","United States","19140","2016-05-07 00:00:00","Standard Class","2016","2","0.2","7","0.28","24","Holmes Replacement Filter for HEPA Air Cleaner, Large Room","Office Supplies","Appliances","Holmes"
"1403","CA-2016-112130","718","Stewart Visinsky","Consumer","2016-05-03 00:00:00","Philadelphia","Pennsylvania","East","United States","19140","2016-05-07 00:00:00","Standard Class","2017","3","0.2","0","-0.01","28","SanDisk Cruzer 16 GB USB Flash Drive","Technology","Accessories","SanDisk"
"1420","CA-2016-112130","718","Stewart Visinsky","Consumer","2016-05-03 00:00:00","Philadelphia","Pennsylvania","East","United States","19140","2016-05-07 00:00:00","Standard Class","2018","2","0.2","14","0.24","60","Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set","Office Supplies","Art","Sanford"
"636","CA-2016-112130","718","Stewart Visinsky","Consumer","2016-05-03 00:00:00","Philadelphia","Pennsylvania","East","United States","19140","2016-05-07 00:00:00","Standard Class","2019","3","0.2","-10","-0.13","77","Fellowes Bankers Box Stor/Drawer Steel Plus","Office Supplies","Storage","Fellowes"
"761","CA-2016-112130","718","Stewart Visinsky","Consumer","2016-05-03 00:00:00","Philadelphia","Pennsylvania","East","United States","19140","2016-05-07 00:00:00","Standard Class","2020","6","0.3","-36","-0.04","844","Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black","Furniture","Chairs","Global"
"212","CA-2016-112144","182","Craig Yedwab","Corporate","2016-06-28 00:00:00","Gilbert","Arizona","West","United States","85234","2016-07-02 00:00:00","Standard Class","2021","2","0.2","2","0.34","6","Avery 501","Office Supplies","Labels","Avery"
"596","CA-2016-112144","182","Craig Yedwab","Corporate","2016-06-28 00:00:00","Gilbert","Arizona","West","United States","85234","2016-07-02 00:00:00","Standard Class","2022","4","0.2","47","0.08","622","Electrix Halogen Magnifier Lamp","Furniture","Furnishings","Electrix"
"269","CA-2016-112214","46","Anna Häberlin","Corporate","2016-08-05 00:00:00","Dallas","Texas","Central","United States","75220","2016-08-11 00:00:00","Standard Class","2023","1","0.8","-2","-1.6","1","Avery Self-Adhesive Photo Pockets for Polaroid Photos","Office Supplies","Binders","Avery"
"572","CA-2016-112214","46","Anna Häberlin","Corporate","2016-08-05 00:00:00","Dallas","Texas","Central","United States","75220","2016-08-11 00:00:00","Standard Class","2024","5","0.6","-11","-0.78","15","Eldon Expressions Wood Desk Accessories, Oak","Furniture","Furnishings","Eldon"
"1516","CA-2016-112214","46","Anna Häberlin","Corporate","2016-08-05 00:00:00","Dallas","Texas","Central","United States","75220","2016-08-11 00:00:00","Standard Class","2025","3","0.2","-5","-0.21","23","Stiletto Hand Letter Openers","Office Supplies","Supplies","Other"
"1263","CA-2016-112214","46","Anna Häberlin","Corporate","2016-08-05 00:00:00","Dallas","Texas","Central","United States","75220","2016-08-11 00:00:00","Standard Class","2026","7","0.2","-1","-0.04","33","Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H","Office Supplies","Storage","Other"
"125","CA-2016-112305","426","Katrina Bavinger","Home Office","2016-11-20 00:00:00","Seattle","Washington","West","United States","98105","2016-11-25 00:00:00","Standard Class","2027","2","0","6","0.43","14","AmazonBasics 3-Button USB Wired Mouse","Technology","Accessories","Other"
"572","CA-2016-112305","426","Katrina Bavinger","Home Office","2016-11-20 00:00:00","Seattle","Washington","West","United States","98105","2016-11-25 00:00:00","Standard Class","2028","3","0","6","0.29","22","Eldon Expressions Wood Desk Accessories, Oak","Furniture","Furnishings","Eldon"
"1150","CA-2016-112305","426","Katrina Bavinger","Home Office","2016-11-20 00:00:00","Seattle","Washington","West","United States","98105","2016-11-25 00:00:00","Standard Class","2029","6","0","31","0.26","119","Newell 334","Office Supplies","Art","Newell"
"1831","CA-2016-112319","34","Andrew Roberts","Consumer","2016-08-31 00:00:00","Los Angeles","California","West","United States","90004","2016-09-05 00:00:00","Standard Class","2030","9","0","28","0.48","58","Xerox 226","Office Supplies","Paper","Xerox"
"1340","CA-2016-112375","647","Roger Demir","Consumer","2016-12-21 00:00:00","Daytona Beach","Florida","South","United States","32114","2016-12-27 00:00:00","Standard Class","2031","2","0.2","9","0.34","27","Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13","Office Supplies","Envelopes","Other"
"1079","CA-2016-112375","647","Roger Demir","Consumer","2016-12-21 00:00:00","Daytona Beach","Florida","South","United States","32114","2016-12-27 00:00:00","Standard Class","2032","6","0.2","15","0.29","51","Memorex Micro Travel Drive 4 GB","Technology","Accessories","Memorex"
"1507","CA-2016-112452","555","Nat Carroll","Consumer","2016-04-04 00:00:00","Lansing","Michigan","Central","United States","48911","2016-04-04 00:00:00","Same Day","2033","2","0","3","0.45","6","Staples","Office Supplies","Fasteners","Other"
"1454","CA-2016-112452","555","Nat Carroll","Consumer","2016-04-04 00:00:00","Lansing","Michigan","Central","United States","48911","2016-04-04 00:00:00","Same Day","2034","1","0","0","0.04","11","Shocksock Galaxy S4 Armband","Technology","Phones","Other"
"46","CA-2016-112452","555","Nat Carroll","Consumer","2016-04-04 00:00:00","Lansing","Michigan","Central","United States","48911","2016-04-04 00:00:00","Same Day","2035","2","0","6","0.46","13","Acco Expandable Hanging Binders","Office Supplies","Binders","Acco"
"372","CA-2016-112452","555","Nat Carroll","Consumer","2016-04-04 00:00:00","Lansing","Michigan","Central","United States","48911","2016-04-04 00:00:00","Same Day","2036","2","0","210","0.35","600","Brother DCP1000 Digital 3 in 1 Multifunction Machine","Technology","Copiers","Brother"
"863","CA-2016-112452","555","Nat Carroll","Consumer","2016-04-04 00:00:00","Lansing","Michigan","Central","United States","48911","2016-04-04 00:00:00","Same Day","2037","2","0.1","107","0.17","644","Hoover Shoulder Vac Commercial Portable Vacuum","Office Supplies","Appliances","Hoover"
"245","CA-2016-112522","210","David Philippe","Consumer","2016-10-10 00:00:00","Chicago","Illinois","Central","United States","60610","2016-10-17 00:00:00","Standard Class","2038","3","0.2","1","0.13","8","Avery Fluorescent Highlighter Four-Color Set","Office Supplies","Art","Avery"
"815","CA-2016-112557","389","John Lucas","Consumer","2016-04-25 00:00:00","New York City","New York","East","United States","10035","2016-04-28 00:00:00","First Class","2039","3","0","91","0.44","206","Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter","Office Supplies","Appliances","Holmes"
"1042","CA-2016-112571","194","Daniel Lacy","Consumer","2016-09-22 00:00:00","Oceanside","California","West","United States","92054","2016-09-22 00:00:00","Same Day","2040","2","0","53","0.26","205","Luxo Professional Combination Clamp-On Lamps","Furniture","Furnishings","Luxo"
"1611","CA-2016-112711","291","Fred McMath","Consumer","2016-07-12 00:00:00","Amarillo","Texas","Central","United States","79109","2016-07-18 00:00:00","Standard Class","2041","4","0.2","31","0.1","307","Vtech CS6719","Technology","Phones","Other"
"279","CA-2016-112767","198","Darren Koutras","Consumer","2016-08-02 00:00:00","Springfield","Oregon","West","United States","97477","2016-08-06 00:00:00","Standard Class","2042","4","0.5","-189","-0.68","278","Balt Split Level Computer Training Table","Furniture","Tables","Balt"
"1060","CA-2016-112823","662","Ryan Akin","Consumer","2016-12-10 00:00:00","Cleveland","Ohio","East","United States","44105","2016-12-16 00:00:00","Standard Class","2043","2","0.2","4","0.18","25","Maxell 4.7GB DVD-RW 3/Pack","Technology","Accessories","Maxell"
"249","CA-2016-113040","139","Chad Cunningham","Home Office","2016-08-27 00:00:00","Los Angeles","California","West","United States","90045","2016-08-31 00:00:00","Standard Class","2044","1","0.2","2","0.33","5","Avery Heavy-Duty EZD View Binder with Locking Rings","Office Supplies","Binders","Avery"
"1440","CA-2016-113110","84","Berenike Kampe","Consumer","2016-03-19 00:00:00","San Bernardino","California","West","United States","92404","2016-03-23 00:00:00","Standard Class","2045","2","0","7","0.47","15","Self-Adhesive Address Labels for Typewriters by Universal","Office Supplies","Labels","Universal"
"690","CA-2016-113110","84","Berenike Kampe","Consumer","2016-03-19 00:00:00","San Bernardino","California","West","United States","92404","2016-03-23 00:00:00","Standard Class","2046","2","0.2","6","0.36","18","GBC Imprintable Covers","Office Supplies","Binders","GBC"
"76","CA-2016-113110","84","Berenike Kampe","Consumer","2016-03-19 00:00:00","San Bernardino","California","West","United States","92404","2016-03-23 00:00:00","Standard Class","2047","4","0","9","0.26","33","Acme Elite Stainless Steel Scissors","Office Supplies","Supplies","Acme"
"1657","CA-2016-113110","84","Berenike Kampe","Consumer","2016-03-19 00:00:00","San Bernardino","California","West","United States","92404","2016-03-23 00:00:00","Standard Class","2048","6","0","20","0.49","40","Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page","Office Supplies","Paper","Wirebound"
"71","CA-2016-113131","486","Maria Bertelson","Consumer","2016-09-24 00:00:00","Columbus","Ohio","East","United States","43229","2016-09-24 00:00:00","Same Day","2049","6","0.7","-4","-0.67","7","Accohide Poly Flexible Ring Binders","Office Supplies","Binders","ACCOHIDE"
"8","CA-2016-113131","486","Maria Bertelson","Consumer","2016-09-24 00:00:00","Columbus","Ohio","East","United States","43229","2016-09-24 00:00:00","Same Day","2050","2","0.2","6","0.35","16","#6 3/4 Gummed Flap White Envelopes","Office Supplies","Envelopes","Other"
"1164","CA-2016-113131","486","Maria Bertelson","Consumer","2016-09-24 00:00:00","Columbus","Ohio","East","United States","43229","2016-09-24 00:00:00","Same Day","2051","5","0.2","2","0.11","17","Newell 347","Office Supplies","Art","Newell"
"179","CA-2016-113131","486","Maria Bertelson","Consumer","2016-09-24 00:00:00","Columbus","Ohio","East","United States","43229","2016-09-24 00:00:00","Same Day","2052","1","0.2","8","0.33","24","Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White","Office Supplies","Labels","Avery"
"1556","CA-2016-113131","486","Maria Bertelson","Consumer","2016-09-24 00:00:00","Columbus","Ohio","East","United States","43229","2016-09-24 00:00:00","Same Day","2053","2","0.2","2","0.05","34","Tennsco Lockers, Sand","Office Supplies","Storage","Tennsco"
"274","CA-2016-113145","776","Valerie Dominguez","Consumer","2016-11-01 00:00:00","New York City","New York","East","United States","10011","2016-11-05 00:00:00","Standard Class","2054","4","0","6","0.46","14","Avoid Verbal Orders Carbonless Minifold Book","Office Supplies","Paper","Other"
"1281","CA-2016-113145","776","Valerie Dominguez","Consumer","2016-11-01 00:00:00","New York City","New York","East","United States","10011","2016-11-05 00:00:00","Standard Class","2055","1","0","1","0.03","43","Plantronics MX500i Earset","Technology","Phones","Plantronics"
"869","CA-2016-113145","776","Valerie Dominguez","Consumer","2016-11-01 00:00:00","New York City","New York","East","United States","10011","2016-11-05 00:00:00","Standard Class","2056","5","0","106","0.41","260","Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock","Furniture","Furnishings","Howard Miller"
"1668","CA-2016-113145","776","Valerie Dominguez","Consumer","2016-11-01 00:00:00","New York City","New York","East","United States","10011","2016-11-05 00:00:00","Standard Class","2057","4","0","126","0.25","504","Xblue XB-1670-86 X16 Small Office Telephone - Titanium","Technology","Phones","Other"
"1330","CA-2016-113145","776","Valerie Dominguez","Consumer","2016-11-01 00:00:00","New York City","New York","East","United States","10011","2016-11-05 00:00:00","Standard Class","2058","7","0","602","0.43","1400","Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset","Technology","Accessories","Razer"
"169","CA-2016-113152","374","Jim Karlsson","Consumer","2016-12-25 00:00:00","New York City","New York","East","United States","10024","2016-12-30 00:00:00","Standard Class","2059","2","0.2","56","0.13","450","Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors","Furniture","Bookcases","Atlantic"
"1283","CA-2016-113152","374","Jim Karlsson","Consumer","2016-12-25 00:00:00","New York City","New York","East","United States","10024","2016-12-30 00:00:00","Standard Class","2060","2","0","371","0.44","844","Plantronics Savi W720 Multi-Device Wireless Headset System","Technology","Accessories","Plantronics"
"1504","CA-2016-113173","214","Dean Katz","Corporate","2016-11-15 00:00:00","Chicago","Illinois","Central","United States","60653","2016-11-17 00:00:00","Second Class","2061","5","0.2","-2","-0.2","9","Staple remover","Office Supplies","Supplies","Staple remover"
"674","CA-2016-113173","214","Dean Katz","Corporate","2016-11-15 00:00:00","Chicago","Illinois","Central","United States","60653","2016-11-17 00:00:00","Second Class","2062","3","0.8","-17","-1.5","11","Flexible Leather- Look Classic Collection Ring Binder","Office Supplies","Binders","Other"
"817","CA-2016-113173","214","Dean Katz","Corporate","2016-11-15 00:00:00","Chicago","Illinois","Central","United States","60653","2016-11-17 00:00:00","Second Class","2063","9","0.2","16","0.06","250","Home/Office Personal File Carts","Office Supplies","Storage","Other"
"728","CA-2016-113215","138","Cathy Prescott","Corporate","2016-09-03 00:00:00","Tucson","Arizona","West","United States","85705","2016-09-08 00:00:00","Standard Class","2064","3","0.2","89","0.38","238","GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box","Furniture","Furnishings","GE"
"263","CA-2016-113222","51","Anthony Garverick","Home Office","2016-11-09 00:00:00","Lawrence","Indiana","Central","United States","46226","2016-11-09 00:00:00","Same Day","2065","3","0","5","0.48","11","Avery Poly Binder Pockets","Office Supplies","Binders","Avery"
"824","CA-2016-113404","253","Eleni McCrary","Corporate","2016-07-16 00:00:00","San Francisco","California","West","United States","94122","2016-07-16 00:00:00","Same Day","2066","3","0.2","79","0.11","700","Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs","Furniture","Chairs","Hon"
"818","CA-2016-113404","253","Eleni McCrary","Corporate","2016-07-16 00:00:00","San Francisco","California","West","United States","94122","2016-07-16 00:00:00","Same Day","2067","6","0.2","-219","-0.16","1349","Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs","Furniture","Chairs","Hon"
"249","CA-2016-113523","695","Shaun Chance","Corporate","2016-09-04 00:00:00","Philadelphia","Pennsylvania","East","United States","19140","2016-09-08 00:00:00","Standard Class","2068","4","0.7","-6","-0.8","8","Avery Heavy-Duty EZD View Binder with Locking Rings","Office Supplies","Binders","Avery"
"1459","CA-2016-113628","46","Anna Häberlin","Corporate","2016-11-12 00:00:00","Plantation","Florida","South","United States","33317","2016-11-19 00:00:00","Standard Class","2069","3","0.7","-4","-0.8","5","SlimView Poly Binder, 3/8""","Office Supplies","Binders","Other"
"1647","CA-2016-113628","46","Anna Häberlin","Corporate","2016-11-12 00:00:00","Plantation","Florida","South","United States","33317","2016-11-19 00:00:00","Standard Class","2070","2","0.7","-4","-0.77","5","Wilson Jones Leather-Like Binders with DublLock Round Rings","Office Supplies","Binders","Wilson Jones"
"1131","CA-2016-113628","46","Anna Häberlin","Corporate","2016-11-12 00:00:00","Plantation","Florida","South","United States","33317","2016-11-19 00:00:00","Standard Class","2071","5","0.2","1","0.11","12","Newell 317","Office Supplies","Art","Newell"
"1612","CA-2016-113628","46","Anna Häberlin","Corporate","2016-11-12 00:00:00","Plantation","Florida","South","United States","33317","2016-11-19 00:00:00","Standard Class","2072","1","0.2","10","0.1","101","VTech DS6151","Technology","Phones","Other"
"765","CA-2016-113628","46","Anna Häberlin","Corporate","2016-11-12 00:00:00","Plantation","Florida","South","United States","33317","2016-11-19 00:00:00","Standard Class","2073","3","0.2","16","0.11","146","Global Push Button Manager's Chair, Indigo","Furniture","Chairs","Global"
"1206","CA-2016-113628","46","Anna Häberlin","Corporate","2016-11-12 00:00:00","Plantation","Florida","South","United States","33317","2016-11-19 00:00:00","Standard Class","2074","5","0.2","-72","-0.14","524","Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal","Furniture","Chairs","Office Star"
"498","CA-2016-113740","691","Shahid Collister","Consumer","2016-08-24 00:00:00","New York City","New York","East","United States","10035","2016-08-28 00:00:00","Second Class","2075","3","0","5","0.31","15","DAX Value U-Channel Document Frames, Easel Back","Furniture","Furnishings","DAX"
"249","CA-2016-113901","573","Nicole Hansen","Corporate","2016-10-19 00:00:00","Detroit","Michigan","Central","United States","48227","2016-10-24 00:00:00","Standard Class","2076","6","0","18","0.46","38","Avery Heavy-Duty EZD View Binder with Locking Rings","Office Supplies","Binders","Avery"
"1232","CA-2016-113901","573","Nicole Hansen","Corporate","2016-10-19 00:00:00","Detroit","Michigan","Central","United States","48227","2016-10-24 00:00:00","Standard Class","2077","5","0","45","0.3","150","OtterBox Defender Series Case - Samsung Galaxy S4","Technology","Phones","OtterBox"
"587","CA-2016-113971","168","Claudia Bergmann","Corporate","2016-05-08 00:00:00","Cuyahoga Falls","Ohio","East","United States","44221","2016-05-14 00:00:00","Standard Class","2078","6","0.2","1","0.15","8","Eldon Regeneration Recycled Desk Accessories, Smoke","Furniture","Furnishings","Eldon"
"1505","CA-2016-114048","262","Eric Hoffmann","Consumer","2016-12-14 00:00:00","Costa Mesa","California","West","United States","92627","2016-12-18 00:00:00","Standard Class","2079","3","0","13","0.44","29","Staple-based wall hangings","Furniture","Furnishings","Staple-based wall hangings"
"538","CA-2016-114069","557","Natalie DeCherney","Consumer","2016-07-13 00:00:00","New York City","New York","East","United States","10035","2016-07-15 00:00:00","Second Class","2080","2","0","5","0.47","10","Easy-staple paper","Office Supplies","Paper","Easy-staple paper"
"696","CA-2016-114069","557","Natalie DeCherney","Consumer","2016-07-13 00:00:00","New York City","New York","East","United States","10035","2016-07-15 00:00:00","Second Class","2081","2","0.2","4","0.36","12","GBC Plastic Binding Combs","Office Supplies","Binders","GBC"
"1378","CA-2016-114069","557","Natalie DeCherney","Consumer","2016-07-13 00:00:00","New York City","New York","East","United States","10035","2016-07-15 00:00:00","Second Class","2082","9","0.1","322","0.17","1931","Safco Contoured Stacking Chairs","Furniture","Chairs","SAFCO"
"1389","CA-2016-114237","484","Marc Crier","Consumer","2016-03-13 00:00:00","Seattle","Washington","West","United States","98103","2016-03-15 00:00:00","First Class","2083","2","0","40","0.28","142","Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray","Furniture","Bookcases","SAFCO"
"891","CA-2016-114300","59","Art Foster","Consumer","2016-10-13 00:00:00","Louisville","Kentucky","South","United States","40214","2016-10-17 00:00:00","Standard Class","2084","7","0","23","0.28","84","I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink","Technology","Phones","Other"
"746","CA-2016-114300","59","Art Foster","Consumer","2016-10-13 00:00:00","Louisville","Kentucky","South","United States","40214","2016-10-17 00:00:00","Standard Class","2085","3","0","78","0.27","288","Global Deluxe Office Fabric Chairs","Furniture","Chairs","Global"
"812","CA-2016-114468","732","Tamara Dahlen","Consumer","2016-08-23 00:00:00","Bolingbrook","Illinois","Central","United States","60440","2016-08-23 00:00:00","Same Day","2086","2","0.8","-14","-2.35","6","Holmes Odor Grabber","Office Supplies","Appliances","Holmes"
"1809","CA-2016-114468","732","Tamara Dahlen","Consumer","2016-08-23 00:00:00","Bolingbrook","Illinois","Central","United States","60440","2016-08-23 00:00:00","Same Day","2087","2","0.2","4","0.35","10","Xerox 206","Office Supplies","Paper","Xerox"
"1507","CA-2016-114468","732","Tamara Dahlen","Consumer","2016-08-23 00:00:00","Bolingbrook","Illinois","Central","United States","60440","2016-08-23 00:00:00","Same Day","2088","8","0.2","2","0.19","12","Staples","Office Supplies","Fasteners","Other"
"88","CA-2016-114468","732","Tamara Dahlen","Consumer","2016-08-23 00:00:00","Bolingbrook","Illinois","Central","United States","60440","2016-08-23 00:00:00","Same Day","2089","4","0.2","3","0.09","32","Acme Tagit Stainless Steel Antibacterial Scissors","Office Supplies","Supplies","Acme"
"1301","CA-2016-114503","25","Allen Armold","Consumer","2016-11-13 00:00:00","Lebanon","Tennessee","South","United States","37087","2016-11-17 00:00:00","Standard Class","2090","6","0.2","6","0.08","85","Portfile Personal File Boxes","Office Supplies","Storage","Other"
"1184","CA-2016-114811","432","Keith Dawkins","Corporate","2016-11-08 00:00:00","New York City","New York","East","United States","10024","2016-11-08 00:00:00","Same Day","2091","3","0","5","0.4","12","Nu-Dell EZ-Mount Plastic Wall Frames","Furniture","Furnishings","Nu-Dell"
"642","CA-2016-114811","432","Keith Dawkins","Corporate","2016-11-08 00:00:00","New York City","New York","East","United States","10024","2016-11-08 00:00:00","Same Day","2092","5","0","17","0.25","67","Fellowes Desktop Hanging File Manager","Office Supplies","Storage","Fellowes"
"1100","CA-2016-114811","432","Keith Dawkins","Corporate","2016-11-08 00:00:00","New York City","New York","East","United States","10024","2016-11-08 00:00:00","Same Day","2093","2","0","143","0.26","550","Mitel MiVoice 5330e IP Phone","Technology","Phones","Mitel"
"825","CA-2016-114811","432","Keith Dawkins","Corporate","2016-11-08 00:00:00","New York City","New York","East","United States","10024","2016-11-08 00:00:00","Same Day","2094","2","0.1","116","0.2","578","Hon 4070 Series Pagoda Round Back Stacking Chairs","Furniture","Chairs","Hon"
"1849","CA-2016-114811","432","Keith Dawkins","Corporate","2016-11-08 00:00:00","New York City","New York","East","United States","10024","2016-11-08 00:00:00","Same Day","2095","4","0","2229","0.48","4644","Zebra ZM400 Thermal Label Printer","Technology","Machines","Zebra"
"944","CA-2016-114923","467","Lisa Hazard","Consumer","2016-02-08 00:00:00","Columbus","Ohio","East","United States","43229","2016-02-13 00:00:00","Standard Class","2096","3","0.4","-27","-0.25","108","JBL Micro Wireless Portable Bluetooth Speaker","Technology","Phones","Other"
"812","CA-2016-115091","383","Joel Jenkins","Home Office","2016-10-05 00:00:00","Springfield","Virginia","South","United States","22153","2016-10-09 00:00:00","Standard Class","2097","2","0","10","0.33","29","Holmes Odor Grabber","Office Supplies","Appliances","Holmes"
"1139","CA-2016-115091","383","Joel Jenkins","Home Office","2016-10-05 00:00:00","Springfield","Virginia","South","United States","22153","2016-10-09 00:00:00","Standard Class","2098","4","0","13","0.28","46","Newell 324","Office Supplies","Art","Newell"
"1780","CA-2016-115168","103","Brenda Bowman","Corporate","2016-06-05 00:00:00","Saint Charles","Missouri","Central","United States","63301","2016-06-09 00:00:00","Standard Class","2099","2","0","5","0.45","11","Xerox 1981","Office Supplies","Paper","Xerox"
"260","CA-2016-115392","644","Robert Marley","Home Office","2016-10-01 00:00:00","Cambridge","Massachusetts","East","United States","2138","2016-10-04 00:00:00","Second Class","2100","5","0","10","0.46","22","Avery Non-Stick Binders","Office Supplies","Binders","Avery"
"441","CA-2016-115392","644","Robert Marley","Home Office","2016-10-01 00:00:00","Cambridge","Massachusetts","East","United States","2138","2016-10-04 00:00:00","Second Class","2101","2","0","94","0.3","312","Cisco SPA301","Technology","Phones","Cisco"
"181","CA-2016-115399","60","Arthur Gainer","Consumer","2016-12-19 00:00:00","Philadelphia","Pennsylvania","East","United States","19134","2016-12-22 00:00:00","First Class","2102","3","0.2","3","0.36","7","Avery 474","Office Supplies","Labels","Avery"
"976","CA-2016-115420","462","Linda Southworth","Corporate","2016-04-25 00:00:00","Los Angeles","California","West","United States","90004","2016-05-02 00:00:00","Standard Class","2103","2","0","10","0.46","21","Laser & Ink Jet Business Envelopes","Office Supplies","Envelopes","Other"
"1493","CA-2016-115511","559","Natalie Webber","Consumer","2016-11-21 00:00:00","Las Vegas","Nevada","West","United States","89115","2016-11-25 00:00:00","Standard Class","2104","4","0.2","23","0.35","66","Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""","Office Supplies","Binders","Other"
"840","CA-2016-115511","559","Natalie Webber","Consumer","2016-11-21 00:00:00","Las Vegas","Nevada","West","United States","89115","2016-11-25 00:00:00","Standard Class","2105","2","0","41","0.29","142","Hon Metal Bookcases, Putty","Furniture","Bookcases","Hon"
"421","CA-2016-115567","792","Zuschuss Carroll","Consumer","2016-09-13 00:00:00","Columbus","Indiana","Central","United States","47201","2016-09-18 00:00:00","Standard Class","2106","4","0","16","0.08","200","Case Logic 2.4GHz Wireless Keyboard","Technology","Accessories","Other"
"842","CA-2016-115567","792","Zuschuss Carroll","Consumer","2016-09-13 00:00:00","Columbus","Indiana","Central","United States","47201","2016-09-18 00:00:00","Standard Class","2107","7","0","394","0.26","1516","Hon Multipurpose Stacking Arm Chairs","Furniture","Chairs","Hon"
"356","CA-2016-115693","282","Frank Carlisle","Home Office","2016-12-10 00:00:00","Los Angeles","California","West","United States","90032","2016-12-15 00:00:00","Standard Class","2108","2","0","16","0.28","56","Boston Electric Pencil Sharpener, Model 1818, Charcoal Black","Office Supplies","Art","Boston"
"1036","CA-2016-115742","199","Darren Powers","Consumer","2016-04-18 00:00:00","New Albany","Indiana","Central","United States","47150","2016-04-22 00:00:00","Standard Class","2109","2","0","3","0.48","6","Longer-Life Soft White Bulbs","Furniture","Furnishings","Other"
"395","CA-2016-115742","199","Darren Powers","Consumer","2016-04-18 00:00:00","New Albany","Indiana","Central","United States","47150","2016-04-22 00:00:00","Standard Class","2110","6","0","18","0.47","38","C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack","Office Supplies","Binders","C-Line"
"193","CA-2016-115742","199","Darren Powers","Consumer","2016-04-18 00:00:00","New Albany","Indiana","Central","United States","47150","2016-04-22 00:00:00","Standard Class","2111","6","0","35","0.47","75","Avery 485","Office Supplies","Labels","Avery"
"762","CA-2016-115742","199","Darren Powers","Consumer","2016-04-18 00:00:00","New Albany","Indiana","Central","United States","47150","2016-04-22 00:00:00","Standard Class","2112","1","0","17","0.19","90","Global Leather Task Chair, Black","Furniture","Chairs","Global"
"98","CA-2016-115798","442","Ken Lonsdale","Consumer","2016-11-13 00:00:00","Newark","Delaware","East","United States","19711","2016-11-19 00:00:00","Standard Class","2113","7","0","20","0.47","42","Adams Telephone Message Books, 5 1/4” x 11”","Office Supplies","Paper","Adams"
"927","CA-2016-115798","442","Ken Lonsdale","Consumer","2016-11-13 00:00:00","Newark","Delaware","East","United States","19711","2016-11-19 00:00:00","Standard Class","2114","2","0","43","0.48","90","Innergie mMini Combo Duo USB Travel Charging Kit","Technology","Phones","Other"
